2 2.01822 2.03627 2.05417 2.07191 2.0895 2.10694 2.12424 2.1414 2.15843 2.17532 2.19208 2.20871 2.22522 2.24161 2.25788 2.27403 2.29007 2.30599 2.32181 2.33752 2.35313 2.36863 2.38403 2.39933 2.41454 2.42965 2.44467 2.45959 2.47443 2.48918 2.50384 2.51841 2.5329 2.54731 2.56164 2.57589 2.59006 2.60415 2.61817 2.63211 2.64598 2.65977 2.6735 2.68715 2.70074 2.71426 2.72771 2.74109 2.75441 2.76767 
2 2.01851 2.03686 2.05504 2.07307 2.09093 2.10865 2.12622 2.14364 2.16093 2.17807 2.19509 2.21197 2.22872 2.24535 2.26186 2.27824 2.29452 2.31067 2.32671 2.34265 2.35847 2.37419 2.38981 2.40533 2.42074 2.43606 2.45129 2.46641 2.48145 2.4964 2.51125 2.52602 2.54071 2.55531 2.56982 2.58426 2.59862 2.61289 2.62709 2.64121 2.65526 2.66923 2.68313 2.69696 2.71072 2.72441 2.73803 2.75158 2.76507 2.77849 
2 2.01881 2.03745 2.05592 2.07422 2.09237 2.11036 2.12819 2.14588 2.16342 2.18083 2.19809 2.21522 2.23222 2.24909 2.26583 2.28245 2.29896 2.31534 2.33161 2.34776 2.36381 2.37975 2.39558 2.41131 2.42693 2.44246 2.45789 2.47322 2.48845 2.5036 2.51865 2.53361 2.54849 2.56328 2.57798 2.5926 2.60714 2.6216 2.63598 2.65028 2.66451 2.67866 2.69273 2.70673 2.72066 2.73452 2.74831 2.76203 2.77568 2.78927 
2 2.01911 2.03804 2.05679 2.07538 2.0938 2.11206 2.13016 2.14812 2.16592 2.18358 2.20109 2.21847 2.23571 2.25282 2.2698 2.28666 2.30339 2.32 2.33649 2.35287 2.36913 2.38529 2.40133 2.41727 2.43311 2.44884 2.46447 2.48 2.49544 2.51078 2.52602 2.54118 2.55625 2.57123 2.58612 2.60092 2.61565 2.63029 2.64484 2.65932 2.67372 2.68805 2.7023 2.71647 2.73057 2.74459 2.75855 2.77244 2.78625 2.8 
2 2.01941 2.03863 2.05767 2.07654 2.09523 2.11376 2.13214 2.15035 2.16841 2.18632 2.20409 2.22171 2.2392 2.25655 2.27376 2.29085 2.30781 2.32465 2.34137 2.35797 2.37445 2.39082 2.40707 2.42322 2.43926 2.4552 2.47103 2.48676 2.5024 2.51794 2.53338 2.54873 2.56398 2.57915 2.59422 2.60921 2.62412 2.63894 2.65368 2.66833 2.68291 2.69741 2.71183 2.72617 2.74044 2.75463 2.76875 2.7828 2.79678 2.81069 
2 2.0197 2.03922 2.05854 2.07769 2.09666 2.11547 2.1341 2.15258 2.1709 2.18906 2.20708 2.22495 2.24268 2.26027 2.27772 2.29504 2.31223 2.32929 2.34623 2.36305 2.37975 2.39633 2.4128 2.42916 2.4454 2.46154 2.47758 2.49351 2.50934 2.52507 2.54071 2.55625 2.57169 2.58704 2.60231 2.61748 2.63257 2.64756 2.66248 2.67731 2.69206 2.70673 2.72132 2.73584 2.75027 2.76463 2.77892 2.79313 2.80728 2.82135 
2 2.02 2.0398 2.05942 2.07885 2.09809 2.11717 2.13607 2.15481 2.17338 2.1918 2.21007 2.22818 2.24615 2.26398 2.28167 2.29922 2.31664 2.33392 2.35108 2.36812 2.38504 2.40183 2.41851 2.43508 2.45153 2.46787 2.48411 2.50024 2.51627 2.53219 2.54802 2.56375 2.57938 2.59492 2.61036 2.62572 2.64098 2.65616 2.67125 2.68626 2.70118 2.71603 2.73079 2.74547 2.76007 2.7746 2.78905 2.80343 2.81773 2.83196 
2 2.0203 2.04039 2.06029 2.08 2.09952 2.11887 2.13804 2.15704 2.17587 2.19454 2.21305 2.23141 2.24962 2.26769 2.28561 2.30339 2.32103 2.33855 2.35593 2.37318 2.39031 2.40732 2.42421 2.44098 2.45764 2.47419 2.49062 2.50695 2.52317 2.53929 2.55531 2.57123 2.58704 2.60277 2.6184 2.63393 2.64938 2.66473 2.68 2.69518 2.71028 2.72529 2.74022 2.75507 2.76984 2.78453 2.79914 2.81368 2.82814 2.84253 
2 2.02059 2.04098 2.06116 2.08115 2.10095 2.12057 2.14 2.15926 2.17835 2.19727 2.21603 2.23464 2.25309 2.27139 2.28954 2.30755 2.32542 2.34316 2.36076 2.37823 2.39558 2.4128 2.4299 2.44688 2.46374 2.48048 2.49712 2.51364 2.53006 2.54637 2.56258 2.57868 2.59469 2.61059 2.6264 2.64212 2.65774 2.67328 2.68872 2.70407 2.71934 2.73452 2.74962 2.76463 2.77957 2.79442 2.8092 2.8239 2.83852 2.85307 
2 2.02089 2.04157 2.06204 2.08231 2.10238 2.12226 2.14196 2.16148 2.18083 2.2 2.21901 2.23786 2.25655 2.27508 2.29347 2.31171 2.32981 2.34776 2.36559 2.38328 2.40083 2.41826 2.43557 2.45275 2.46982 2.48676 2.5036 2.52032 2.53693 2.55343 2.56982 2.58612 2.60231 2.6184 2.63439 2.65028 2.66608 2.68179 2.69741 2.71293 2.72837 2.74372 2.75899 2.77417 2.78927 2.80428 2.81922 2.83408 2.84886 2.86356 
2 2.02119 2.04216 2.06291 2.08346 2.10381 2.12396 2.14392 2.1637 2.1833 2.20273 2.22198 2.24107 2.26 2.27877 2.29739 2.31586 2.33418 2.35236 2.3704 2.3883 2.40608 2.42372 2.44123 2.45862 2.47588 2.49303 2.51006 2.52697 2.54378 2.56047 2.57705 2.59353 2.6099 2.62618 2.64235 2.65842 2.6744 2.69028 2.70607 2.72176 2.73737 2.75289 2.76832 2.78367 2.79893 2.81411 2.8292 2.84422 2.85916 2.87402 
2 2.02148 2.04274 2.06378 2.08461 2.10523 2.12565 2.14588 2.16592 2.18577 2.20545 2.22495 2.24428 2.26345 2.28245 2.3013 2.32 2.33855 2.35695 2.37521 2.39332 2.41131 2.42916 2.44688 2.46447 2.48193 2.49928 2.51651 2.53361 2.55061 2.56749 2.58426 2.60092 2.61748 2.63393 2.65028 2.66653 2.68269 2.69874 2.7147 2.73057 2.74634 2.76203 2.77762 2.79313 2.80856 2.8239 2.83915 2.85433 2.86943 2.88444 
2 2.02178 2.04333 2.06465 2.08576 2.10666 2.12735 2.14784 2.16813 2.18824 2.20817 2.22791 2.24749 2.26689 2.28613 2.30521 2.32413 2.3429 2.36152 2.38 2.39833 2.41653 2.43458 2.45251 2.4703 2.48797 2.50551 2.52293 2.54024 2.55742 2.57449 2.59145 2.60829 2.62503 2.64167 2.65819 2.67462 2.69095 2.70718 2.72331 2.73934 2.75529 2.77114 2.7869 2.80257 2.81816 2.83365 2.84907 2.8644 2.87965 2.89482 
2 2.02208 2.04392 2.06553 2.08691 2.10808 2.12904 2.14979 2.17035 2.19071 2.21088 2.23087 2.25069 2.27033 2.2898 2.30911 2.32826 2.34725 2.36609 2.38479 2.40333 2.42173 2.44 2.45813 2.47613 2.49399 2.51173 2.52935 2.54684 2.56422 2.58147 2.59862 2.61565 2.63257 2.64938 2.66608 2.68269 2.69919 2.71558 2.73189 2.74809 2.7642 2.78022 2.79614 2.81197 2.82772 2.84338 2.85895 2.87444 2.88984 2.90517 
2 2.02237 2.0445 2.0664 2.08806 2.1095 2.13073 2.15174 2.17256 2.19317 2.21359 2.23383 2.25389 2.27376 2.29347 2.31301 2.33238 2.3516 2.37065 2.38956 2.40832 2.42693 2.4454 2.46374 2.48193 2.5 2.51794 2.53574 2.55343 2.57099 2.58844 2.60576 2.62298 2.64008 2.65707 2.67395 2.69072 2.7074 2.72397 2.74044 2.75681 2.77308 2.78927 2.80535 2.82135 2.83725 2.85307 2.8688 2.88444 2.9 2.91548 
2 2.02267 2.04509 2.06727 2.08921 2.11092 2.13242 2.15369 2.17476 2.19563 2.2163 2.23678 2.25708 2.27719 2.29713 2.31689 2.33649 2.35593 2.37521 2.39433 2.4133 2.43212 2.4508 2.46933 2.48773 2.50599 2.52412 2.54213 2.56 2.57775 2.59538 2.61289 2.63029 2.64756 2.66473 2.68179 2.69874 2.71558 2.73233 2.74896 2.7655 2.78194 2.79829 2.81453 2.83069 2.84675 2.86273 2.87861 2.89441 2.91012 2.92575 
2 2.02297 2.04568 2.06814 2.09036 2.11234 2.1341 2.15564 2.17697 2.19809 2.21901 2.23973 2.26027 2.28061 2.30078 2.32078 2.3406 2.36025 2.37975 2.39908 2.41826 2.43729 2.45618 2.47491 2.49351 2.51197 2.5303 2.54849 2.56655 2.58449 2.60231 2.62 2.63757 2.65503 2.67238 2.68961 2.70673 2.72375 2.74066 2.75746 2.77417 2.79077 2.80728 2.82369 2.84 2.85622 2.87235 2.88839 2.90434 2.92021 2.93598 
2 2.02326 2.04626 2.06901 2.09151 2.11376 2.13579 2.15759 2.17917 2.20055 2.22171 2.24268 2.26345 2.28403 2.30443 2.32465 2.3447 2.36457 2.38428 2.40383 2.42322 2.44246 2.46154 2.48048 2.49928 2.51794 2.53645 2.55484 2.57309 2.59122 2.60921 2.62709 2.64484 2.66248 2.68 2.69741 2.7147 2.73189 2.74896 2.76594 2.7828 2.79957 2.81624 2.83281 2.84928 2.86566 2.88194 2.89814 2.91424 2.93026 2.94618 
2 2.02356 2.04685 2.06988 2.09265 2.11518 2.13748 2.15954 2.18138 2.203 2.22441 2.24562 2.26663 2.28744 2.30807 2.32852 2.34879 2.36888 2.38881 2.40857 2.42817 2.44761 2.4669 2.48604 2.50503 2.52389 2.5426 2.56117 2.57961 2.59792 2.6161 2.63416 2.65209 2.66991 2.6876 2.70518 2.72265 2.74 2.75725 2.77438 2.79142 2.80834 2.82517 2.8419 2.85853 2.87507 2.8915 2.90785 2.92411 2.94027 2.95635 
2 2.02386 2.04744 2.07075 2.0938 2.1166 2.13916 2.16148 2.18358 2.20545 2.22711 2.24856 2.2698 2.29085 2.31171 2.33238 2.35287 2.37318 2.39332 2.4133 2.43311 2.45275 2.47225 2.49159 2.51078 2.52982 2.54873 2.56749 2.58612 2.60461 2.62298 2.64121 2.65932 2.67731 2.69518 2.71293 2.73057 2.74809 2.7655 2.7828 2.8 2.81709 2.83408 2.85096 2.86775 2.88444 2.90103 2.91753 2.93394 2.95025 2.96648 
2 2.02415 2.04802 2.07162 2.09495 2.11802 2.14084 2.16342 2.18577 2.20789 2.2298 2.25149 2.27297 2.29425 2.31534 2.33624 2.35695 2.37748 2.39783 2.41802 2.43803 2.45789 2.47758 2.49712 2.51651 2.53574 2.55484 2.57379 2.5926 2.61128 2.62983 2.64824 2.66653 2.6847 2.70274 2.72066 2.73847 2.75616 2.77373 2.7912 2.80856 2.82581 2.84296 2.86 2.87694 2.89379 2.91053 2.92718 2.94374 2.9602 2.97658 
2 2.02445 2.04861 2.07249 2.09609 2.11943 2.14252 2.16536 2.18797 2.21034 2.23249 2.25442 2.27614 2.29765 2.31897 2.34009 2.36102 2.38176 2.40233 2.42273 2.44295 2.46301 2.4829 2.50264 2.52222 2.54165 2.56094 2.58008 2.59908 2.61794 2.63666 2.65526 2.67372 2.69206 2.71028 2.72837 2.74634 2.7642 2.78194 2.79957 2.81709 2.8345 2.85181 2.86901 2.8861 2.9031 2.92 2.9368 2.95351 2.97012 2.98664 
2 2.02475 2.04919 2.07335 2.09724 2.12085 2.1442 2.1673 2.19016 2.21278 2.23517 2.25734 2.2793 2.30104 2.32258 2.34393 2.36508 2.38604 2.40682 2.42743 2.44786 2.46812 2.48821 2.50815 2.52792 2.54755 2.56702 2.58635 2.60553 2.62458 2.64348 2.66225 2.6809 2.69941 2.71779 2.73606 2.7542 2.77222 2.79013 2.80792 2.8256 2.84317 2.86063 2.87799 2.89524 2.91239 2.92944 2.94639 2.96324 2.98 2.99666 
2 2.02504 2.04978 2.07422 2.09838 2.12226 2.14588 2.16924 2.19235 2.21522 2.23786 2.26027 2.28245 2.30443 2.3262 2.34776 2.36913 2.39031 2.41131 2.43212 2.45275 2.47322 2.49351 2.51364 2.53361 2.55343 2.57309 2.5926 2.61197 2.6312 2.65028 2.66923 2.68805 2.70673 2.72529 2.74372 2.76203 2.78022 2.79829 2.81624 2.83408 2.85181 2.86943 2.88694 2.90434 2.92164 2.93884 2.95594 2.97294 2.98985 3.00666 
2 2.02534 2.05037 2.07509 2.09952 2.12368 2.14756 2.17117 2.19454 2.21766 2.24054 2.26318 2.28561 2.30781 2.32981 2.3516 2.37318 2.39458 2.41578 2.4368 2.45764 2.47831 2.4988 2.51913 2.53929 2.5593 2.57915 2.59885 2.6184 2.6378 2.65707 2.67619 2.69518 2.71404 2.73276 2.75136 2.76984 2.78819 2.80642 2.82454 2.84253 2.86042 2.87819 2.89586 2.91342 2.93087 2.94822 2.96547 2.98262 2.99967 3.01662 
2 2.02564 2.05095 2.07596 2.10067 2.12509 2.14923 2.17311 2.19672 2.22009 2.24321 2.2661 2.28876 2.31119 2.33341 2.35542 2.37723 2.39883 2.42025 2.44147 2.46252 2.48338 2.50408 2.5246 2.54496 2.56515 2.58519 2.60507 2.6248 2.64439 2.66383 2.68313 2.7023 2.72132 2.74022 2.75899 2.77762 2.79614 2.81453 2.83281 2.85096 2.86901 2.88694 2.90475 2.92246 2.94007 2.95757 2.97496 2.99226 3.00945 3.02655 
2 2.02593 2.05154 2.07682 2.10181 2.1265 2.15091 2.17504 2.19891 2.22252 2.24589 2.26901 2.2919 2.31456 2.33701 2.35924 2.38126 2.40308 2.42471 2.44614 2.46739 2.48845 2.50934 2.53006 2.55061 2.57099 2.59122 2.61128 2.6312 2.65096 2.67058 2.69006 2.70939 2.72859 2.74765 2.76659 2.78539 2.80407 2.82262 2.84106 2.85937 2.87757 2.89565 2.91362 2.93148 2.94924 2.96688 2.98443 3.00187 3.01921 3.03645 
2 2.02623 2.05212 2.07769 2.10295 2.12791 2.15258 2.17697 2.20109 2.22495 2.24856 2.27192 2.29504 2.31793 2.3406 2.36305 2.38529 2.40732 2.42916 2.4508 2.47225 2.49351 2.5146 2.53551 2.55625 2.57682 2.59723 2.61748 2.63757 2.65752 2.67731 2.69696 2.71647 2.73584 2.75507 2.77417 2.79313 2.81197 2.83069 2.84928 2.86775 2.8861 2.90434 2.92246 2.94048 2.95838 2.97617 2.99386 3.01144 3.02893 3.04631 
2 2.02652 2.05271 2.07856 2.10409 2.12932 2.15425 2.1789 2.20327 2.22738 2.25122 2.27482 2.29817 2.32129 2.34418 2.36685 2.38931 2.41156 2.4336 2.45544 2.4771 2.49856 2.51984 2.54094 2.56187 2.58263 2.60323 2.62366 2.64394 2.66406 2.68403 2.70385 2.72353 2.74306 2.76246 2.78173 2.80086 2.81986 2.83873 2.85748 2.87611 2.89462 2.91301 2.93128 2.94944 2.96749 2.98543 3.00326 3.02099 3.03862 3.05614 
2 2.02682 2.05329 2.07942 2.10523 2.13073 2.15592 2.18083 2.20545 2.2298 2.25389 2.27772 2.3013 2.32465 2.34776 2.37065 2.39332 2.41578 2.43803 2.46008 2.48193 2.5036 2.52507 2.54637 2.56749 2.58844 2.60921 2.62983 2.65028 2.67058 2.69072 2.71072 2.73057 2.75027 2.76984 2.78927 2.80856 2.82772 2.84675 2.86566 2.88444 2.9031 2.92164 2.94007 2.95838 2.97658 2.99466 3.01264 3.03051 3.04828 3.06594 
2 2.02712 2.05387 2.08029 2.10637 2.13214 2.15759 2.18275 2.20762 2.23222 2.25655 2.28061 2.30443 2.328 2.35134 2.37445 2.39733 2.42 2.44246 2.46471 2.48676 2.50863 2.5303 2.55178 2.57309 2.59422 2.61519 2.63598 2.65661 2.67709 2.69741 2.71757 2.73759 2.75746 2.77719 2.79678 2.81624 2.83556 2.85475 2.87381 2.89275 2.91156 2.93026 2.94883 2.96729 2.98563 3.00386 3.02199 3.04 3.05791 3.07571 
2 2.02741 2.05446 2.08115 2.10751 2.13354 2.15926 2.18467 2.2098 2.23464 2.2592 2.28351 2.30755 2.33135 2.35491 2.37823 2.40133 2.42421 2.44688 2.46933 2.49159 2.51364 2.53551 2.55719 2.57868 2.6 2.62114 2.64212 2.66293 2.68358 2.70407 2.72441 2.74459 2.76463 2.78453 2.80428 2.8239 2.84338 2.86273 2.88194 2.90103 2.92 2.93884 2.95757 2.97617 2.99466 3.01304 3.0313 3.04946 3.06751 3.08545 
2 2.02771 2.05504 2.08202 2.10865 2.13495 2.16093 2.1866 2.21197 2.23705 2.26186 2.28639 2.31067 2.33469 2.35847 2.38202 2.40533 2.42842 2.45129 2.47394 2.4964 2.51865 2.54071 2.56258 2.58426 2.60576 2.62709 2.64824 2.66923 2.69006 2.71072 2.73123 2.75158 2.77179 2.79185 2.81176 2.83154 2.85118 2.87068 2.89005 2.9093 2.92841 2.94741 2.96628 2.98503 3.00366 3.02218 3.04059 3.05889 3.07708 3.09516 
2 2.028 2.05563 2.08288 2.10979 2.13635 2.16259 2.18852 2.21414 2.23946 2.26451 2.28928 2.31378 2.33803 2.36203 2.38579 2.40932 2.43261 2.45569 2.47855 2.5012 2.52365 2.5459 2.56796 2.58983 2.61151 2.63302 2.65435 2.67552 2.69652 2.71735 2.73803 2.75855 2.77892 2.79914 2.81922 2.83915 2.85895 2.87861 2.89814 2.91753 2.9368 2.95594 2.97496 2.99386 3.01264 3.0313 3.04985 3.06829 3.08662 3.10483 
2 2.0283 2.05621 2.08375 2.11092 2.13776 2.16426 2.19043 2.2163 2.24187 2.26716 2.29216 2.31689 2.34137 2.36559 2.38956 2.4133 2.4368 2.46008 2.48314 2.50599 2.52864 2.55108 2.57332 2.59538 2.61725 2.63894 2.66045 2.68179 2.70296 2.72397 2.74481 2.7655 2.78604 2.80642 2.82666 2.84675 2.86671 2.88652 2.9062 2.92575 2.94517 2.96446 2.98362 3.00267 3.02159 3.04039 3.05908 3.07766 3.09613 3.11448 
2 2.0286 2.05679 2.08461 2.11206 2.13916 2.16592 2.19235 2.21847 2.24428 2.2698 2.29504 2.32 2.3447 2.36913 2.39332 2.41727 2.44098 2.46447 2.48773 2.51078 2.53361 2.55625 2.57868 2.60092 2.62298 2.64484 2.66653 2.68805 2.70939 2.73057 2.75158 2.77244 2.79313 2.81368 2.83408 2.85433 2.87444 2.89441 2.91424 2.93394 2.95351 2.97294 2.99226 3.01144 3.03051 3.04946 3.06829 3.08701 3.10561 3.1241 
2 2.02889 2.05738 2.08547 2.1132 2.14056 2.16758 2.19427 2.22063 2.24669 2.27244 2.29791 2.3231 2.34802 2.37268 2.39708 2.42124 2.44516 2.46885 2.49231 2.51555 2.53858 2.56141 2.58403 2.60645 2.62869 2.65074 2.6726 2.69429 2.71581 2.73715 2.75833 2.77935 2.80021 2.82092 2.84148 2.86189 2.88215 2.90227 2.92226 2.94211 2.96182 2.98141 3.00087 3.0202 3.03941 3.0585 3.07747 3.09632 3.11506 3.13369 
2 2.02919 2.05796 2.08634 2.11433 2.14196 2.16924 2.19618 2.22279 2.24909 2.27508 2.30078 2.3262 2.35134 2.37622 2.40083 2.4252 2.44933 2.47322 2.49688 2.52032 2.54354 2.56655 2.58936 2.61197 2.63439 2.65661 2.67866 2.70052 2.7222 2.74372 2.76507 2.78625 2.80728 2.82814 2.84886 2.86943 2.88984 2.91012 2.93026 2.95025 2.97012 2.98985 3.00945 3.02893 3.04828 3.06751 3.08662 3.10561 3.12448 3.14325 
2 2.02948 2.05854 2.0872 2.11547 2.14336 2.1709 2.19809 2.22495 2.25149 2.27772 2.30365 2.32929 2.35465 2.37975 2.40458 2.42916 2.45349 2.47758 2.50144 2.52507 2.54849 2.57169 2.59469 2.61748 2.64008 2.66248 2.6847 2.70673 2.72859 2.75027 2.77179 2.79313 2.81432 2.83535 2.85622 2.87694 2.89752 2.91794 2.93823 2.95838 2.97839 2.99827 3.01801 3.03763 3.05712 3.07649 3.09574 3.11487 3.13388 3.15278 
2 2.02978 2.05913 2.08806 2.1166 2.14476 2.17256 2.2 2.22711 2.25389 2.28035 2.30651 2.33238 2.35797 2.38328 2.40832 2.43311 2.45764 2.48193 2.50599 2.52982 2.55343 2.57682 2.6 2.62298 2.64575 2.66833 2.69072 2.71293 2.73496 2.75681 2.77849 2.8 2.82135 2.84253 2.86356 2.88444 2.90517 2.92575 2.94618 2.96648 2.98664 3.00666 3.02655 3.04631 3.06594 3.08545 3.10483 3.1241 3.14325 3.16228 
