2 2.003 2.00599 2.00898 2.01196 2.01494 2.01792 2.02089 2.02386 2.02682 2.02978 2.03273 2.03568 2.03863 2.04157 2.0445 2.04744 2.05037 2.05329 2.05621 2.05913 2.06204 2.06495 2.06785 2.07075 2.07364 2.07654 2.07942 2.08231 2.08519 2.08806 2.09093 2.0938 2.09666 2.09952 2.10238 2.10523 2.10808 2.11092 2.11376 2.1166 2.11943 2.12226 2.12509 2.12791 2.13073 2.13354 2.13635 2.13916 2.14196 2.14476 2.14756 2.15035 2.15314 2.15592 2.1587 2.16148 2.16426 2.16703 2.16979 2.17256 2.17532 2.17807 2.18083 2.18358 2.18632 2.18906 2.1918 2.19454 2.19727 2.2 2.20273 2.20545 2.20817 2.21088 2.21359 2.2163 2.21901 2.22171 2.22441 2.22711 2.2298 2.23249 2.23517 2.23786 2.24054 2.24321 2.24589 2.24856 2.25122 2.25389 2.25655 2.2592 2.26186 2.26451 2.26716 2.2698 2.27244 2.27508 2.27772 2.28035 
2 2.0033 2.00659 2.00988 2.01316 2.01643 2.0197 2.02297 2.02623 2.02948 2.03273 2.03598 2.03922 2.04245 2.04568 2.0489 2.05212 2.05533 2.05854 2.06175 2.06495 2.06814 2.07133 2.07451 2.07769 2.08087 2.08403 2.0872 2.09036 2.09351 2.09666 2.09981 2.10295 2.10609 2.10922 2.11234 2.11547 2.11858 2.1217 2.12481 2.12791 2.13101 2.1341 2.13719 2.14028 2.14336 2.14644 2.14951 2.15258 2.15564 2.1587 2.16176 2.16481 2.16786 2.1709 2.17394 2.17697 2.18 2.18303 2.18605 2.18906 2.19208 2.19509 2.19809 2.20109 2.20409 2.20708 2.21007 2.21305 2.21603 2.21901 2.22198 2.22495 2.22791 2.23087 2.23383 2.23678 2.23973 2.24268 2.24562 2.24856 2.25149 2.25442 2.25734 2.26027 2.26318 2.2661 2.26901 2.27192 2.27482 2.27772 2.28061 2.28351 2.28639 2.28928 2.29216 2.29504 2.29791 2.30078 2.30365 2.30651 
2 2.0036 2.00719 2.01077 2.01435 2.01792 2.02148 2.02504 2.0286 2.03214 2.03568 2.03922 2.04274 2.04626 2.04978 2.05329 2.05679 2.06029 2.06378 2.06727 2.07075 2.07422 2.07769 2.08115 2.08461 2.08806 2.09151 2.09495 2.09838 2.10181 2.10523 2.10865 2.11206 2.11547 2.11887 2.12226 2.12565 2.12904 2.13242 2.13579 2.13916 2.14252 2.14588 2.14923 2.15258 2.15592 2.15926 2.16259 2.16592 2.16924 2.17256 2.17587 2.17917 2.18248 2.18577 2.18906 2.19235 2.19563 2.19891 2.20218 2.20545 2.20871 2.21197 2.21522 2.21847 2.22171 2.22495 2.22818 2.23141 2.23464 2.23786 2.24107 2.24428 2.24749 2.25069 2.25389 2.25708 2.26027 2.26345 2.26663 2.2698 2.27297 2.27614 2.2793 2.28245 2.28561 2.28876 2.2919 2.29504 2.29817 2.3013 2.30443 2.30755 2.31067 2.31378 2.31689 2.32 2.3231 2.3262 2.32929 2.33238 
2 2.0039 2.00778 2.01167 2.01554 2.01941 2.02326 2.02712 2.03096 2.0348 2.03863 2.04245 2.04626 2.05007 2.05387 2.05767 2.06146 2.06524 2.06901 2.07278 2.07654 2.08029 2.08403 2.08777 2.09151 2.09523 2.09895 2.10266 2.10637 2.11007 2.11376 2.11745 2.12113 2.12481 2.12847 2.13214 2.13579 2.13944 2.14308 2.14672 2.15035 2.15397 2.15759 2.1612 2.16481 2.16841 2.172 2.17559 2.17917 2.18275 2.18632 2.18989 2.19344 2.197 2.20055 2.20409 2.20762 2.21115 2.21468 2.2182 2.22171 2.22522 2.22872 2.23222 2.23571 2.2392 2.24268 2.24615 2.24962 2.25309 2.25655 2.26 2.26345 2.26689 2.27033 2.27376 2.27719 2.28061 2.28403 2.28744 2.29085 2.29425 2.29765 2.30104 2.30443 2.30781 2.31119 2.31456 2.31793 2.32129 2.32465 2.328 2.33135 2.33469 2.33803 2.34137 2.3447 2.34802 2.35134 2.35465 2.35797 
2 2.0042 2.00838 2.01256 2.01673 2.02089 2.02504 2.02919 2.03332 2.03745 2.04157 2.04568 2.04978 2.05387 2.05796 2.06204 2.06611 2.07017 2.07422 2.07827 2.08231 2.08634 2.09036 2.09437 2.09838 2.10238 2.10637 2.11036 2.11433 2.1183 2.12226 2.12622 2.13016 2.1341 2.13804 2.14196 2.14588 2.14979 2.15369 2.15759 2.16148 2.16536 2.16924 2.17311 2.17697 2.18083 2.18467 2.18852 2.19235 2.19618 2.2 2.20381 2.20762 2.21142 2.21522 2.21901 2.22279 2.22657 2.23034 2.2341 2.23786 2.24161 2.24535 2.24909 2.25282 2.25655 2.26027 2.26398 2.26769 2.27139 2.27508 2.27877 2.28245 2.28613 2.2898 2.29347 2.29713 2.30078 2.30443 2.30807 2.31171 2.31534 2.31897 2.32258 2.3262 2.32981 2.33341 2.33701 2.3406 2.34418 2.34776 2.35134 2.35491 2.35847 2.36203 2.36559 2.36913 2.37268 2.37622 2.37975 2.38328 
2 2.00449 2.00898 2.01345 2.01792 2.02237 2.02682 2.03126 2.03568 2.0401 2.0445 2.0489 2.05329 2.05767 2.06204 2.0664 2.07075 2.07509 2.07942 2.08375 2.08806 2.09237 2.09666 2.10095 2.10523 2.1095 2.11376 2.11802 2.12226 2.1265 2.13073 2.13495 2.13916 2.14336 2.14756 2.15174 2.15592 2.16009 2.16426 2.16841 2.17256 2.17669 2.18083 2.18495 2.18906 2.19317 2.19727 2.20136 2.20545 2.20952 2.21359 2.21766 2.22171 2.22576 2.2298 2.23383 2.23786 2.24187 2.24589 2.24989 2.25389 2.25788 2.26186 2.26583 2.2698 2.27376 2.27772 2.28167 2.28561 2.28954 2.29347 2.29739 2.3013 2.30521 2.30911 2.31301 2.31689 2.32078 2.32465 2.32852 2.33238 2.33624 2.34009 2.34393 2.34776 2.3516 2.35542 2.35924 2.36305 2.36685 2.37065 2.37445 2.37823 2.38202 2.38579 2.38956 2.39332 2.39708 2.40083 2.40458 2.40832 
2 2.00479 2.00958 2.01435 2.01911 2.02386 2.0286 2.03332 2.03804 2.04274 2.04744 2.05212 2.05679 2.06146 2.06611 2.07075 2.07538 2.08 2.08461 2.08921 2.0938 2.09838 2.10295 2.10751 2.11206 2.1166 2.12113 2.12565 2.13016 2.13467 2.13916 2.14364 2.14812 2.15258 2.15704 2.16148 2.16592 2.17035 2.17476 2.17917 2.18358 2.18797 2.19235 2.19672 2.20109 2.20545 2.2098 2.21414 2.21847 2.22279 2.22711 2.23141 2.23571 2.24 2.24428 2.24856 2.25282 2.25708 2.26133 2.26557 2.2698 2.27403 2.27824 2.28245 2.28666 2.29085 2.29504 2.29922 2.30339 2.30755 2.31171 2.31586 2.32 2.32413 2.32826 2.33238 2.33649 2.3406 2.3447 2.34879 2.35287 2.35695 2.36102 2.36508 2.36913 2.37318 2.37723 2.38126 2.38529 2.38931 2.39332 2.39733 2.40133 2.40533 2.40932 2.4133 2.41727 2.42124 2.4252 2.42916 2.43311 
2 2.00509 2.01017 2.01524 2.0203 2.02534 2.03037 2.03539 2.04039 2.04539 2.05037 2.05533 2.06029 2.06524 2.07017 2.07509 2.08 2.0849 2.08978 2.09466 2.09952 2.10438 2.10922 2.11405 2.11887 2.12368 2.12847 2.13326 2.13804 2.1428 2.14756 2.1523 2.15704 2.16176 2.16647 2.17117 2.17587 2.18055 2.18522 2.18989 2.19454 2.19918 2.20381 2.20844 2.21305 2.21766 2.22225 2.22684 2.23141 2.23598 2.24054 2.24508 2.24962 2.25415 2.25867 2.26318 2.26769 2.27218 2.27666 2.28114 2.28561 2.29007 2.29452 2.29896 2.30339 2.30781 2.31223 2.31664 2.32103 2.32542 2.32981 2.33418 2.33855 2.3429 2.34725 2.3516 2.35593 2.36025 2.36457 2.36888 2.37318 2.37748 2.38176 2.38604 2.39031 2.39458 2.39883 2.40308 2.40732 2.41156 2.41578 2.42 2.42421 2.42842 2.43261 2.4368 2.44098 2.44516 2.44933 2.45349 2.45764 
2 2.00539 2.01077 2.01613 2.02148 2.02682 2.03214 2.03745 2.04274 2.04802 2.05329 2.05854 2.06378 2.06901 2.07422 2.07942 2.08461 2.08978 2.09495 2.1001 2.10523 2.11036 2.11547 2.12057 2.12565 2.13073 2.13579 2.14084 2.14588 2.15091 2.15592 2.16093 2.16592 2.1709 2.17587 2.18083 2.18577 2.19071 2.19563 2.20055 2.20545 2.21034 2.21522 2.22009 2.22495 2.2298 2.23464 2.23946 2.24428 2.24909 2.25389 2.25867 2.26345 2.26822 2.27297 2.27772 2.28245 2.28718 2.2919 2.29661 2.3013 2.30599 2.31067 2.31534 2.32 2.32465 2.32929 2.33392 2.33855 2.34316 2.34776 2.35236 2.35695 2.36152 2.36609 2.37065 2.37521 2.37975 2.38428 2.38881 2.39332 2.39783 2.40233 2.40682 2.41131 2.41578 2.42025 2.42471 2.42916 2.4336 2.43803 2.44246 2.44688 2.45129 2.45569 2.46008 2.46447 2.46885 2.47322 2.47758 2.48193 
2 2.00569 2.01137 2.01703 2.02267 2.0283 2.03391 2.03951 2.04509 2.05066 2.05621 2.06175 2.06727 2.07278 2.07827 2.08375 2.08921 2.09466 2.1001 2.10552 2.11092 2.11632 2.1217 2.12706 2.13242 2.13776 2.14308 2.14839 2.15369 2.15898 2.16426 2.16952 2.17476 2.18 2.18522 2.19043 2.19563 2.20082 2.20599 2.21115 2.2163 2.22144 2.22657 2.23168 2.23678 2.24187 2.24695 2.25202 2.25708 2.26212 2.26716 2.27218 2.27719 2.28219 2.28718 2.29216 2.29713 2.30209 2.30703 2.31197 2.31689 2.32181 2.32671 2.33161 2.33649 2.34137 2.34623 2.35108 2.35593 2.36076 2.36559 2.3704 2.37521 2.38 2.38479 2.38956 2.39433 2.39908 2.40383 2.40857 2.4133 2.41802 2.42273 2.42743 2.43212 2.4368 2.44147 2.44614 2.4508 2.45544 2.46008 2.46471 2.46933 2.47394 2.47855 2.48314 2.48773 2.49231 2.49688 2.50144 2.50599 
2 2.00599 2.01196 2.01792 2.02386 2.02978 2.03568 2.04157 2.04744 2.05329 2.05913 2.06495 2.07075 2.07654 2.08231 2.08806 2.0938 2.09952 2.10523 2.11092 2.1166 2.12226 2.12791 2.13354 2.13916 2.14476 2.15035 2.15592 2.16148 2.16703 2.17256 2.17807 2.18358 2.18906 2.19454 2.2 2.20545 2.21088 2.2163 2.22171 2.22711 2.23249 2.23786 2.24321 2.24856 2.25389 2.2592 2.26451 2.2698 2.27508 2.28035 2.28561 2.29085 2.29608 2.3013 2.30651 2.31171 2.31689 2.32207 2.32723 2.33238 2.33752 2.34265 2.34776 2.35287 2.35797 2.36305 2.36812 2.37318 2.37823 2.38328 2.3883 2.39332 2.39833 2.40333 2.40832 2.4133 2.41826 2.42322 2.42817 2.43311 2.43803 2.44295 2.44786 2.45275 2.45764 2.46252 2.46739 2.47225 2.4771 2.48193 2.48676 2.49159 2.4964 2.5012 2.50599 2.51078 2.51555 2.52032 2.52507 2.52982 
2 2.00629 2.01256 2.01881 2.02504 2.03126 2.03745 2.04362 2.04978 2.05592 2.06204 2.06814 2.07422 2.08029 2.08634 2.09237 2.09838 2.10438 2.11036 2.11632 2.12226 2.12819 2.1341 2.14 2.14588 2.15174 2.15759 2.16342 2.16924 2.17504 2.18083 2.1866 2.19235 2.19809 2.20381 2.20952 2.21522 2.2209 2.22657 2.23222 2.23786 2.24348 2.24909 2.25468 2.26027 2.26583 2.27139 2.27693 2.28245 2.28797 2.29347 2.29896 2.30443 2.30989 2.31534 2.32078 2.3262 2.33161 2.33701 2.34239 2.34776 2.35313 2.35847 2.36381 2.36913 2.37445 2.37975 2.38504 2.39031 2.39558 2.40083 2.40608 2.41131 2.41653 2.42173 2.42693 2.43212 2.43729 2.44246 2.44761 2.45275 2.45789 2.46301 2.46812 2.47322 2.47831 2.48338 2.48845 2.49351 2.49856 2.5036 2.50863 2.51364 2.51865 2.52365 2.52864 2.53361 2.53858 2.54354 2.54849 2.55343 
2 2.00659 2.01316 2.0197 2.02623 2.03273 2.03922 2.04568 2.05212 2.05854 2.06495 2.07133 2.07769 2.08403 2.09036 2.09666 2.10295 2.10922 2.11547 2.1217 2.12791 2.1341 2.14028 2.14644 2.15258 2.1587 2.16481 2.1709 2.17697 2.18303 2.18906 2.19509 2.20109 2.20708 2.21305 2.21901 2.22495 2.23087 2.23678 2.24268 2.24856 2.25442 2.26027 2.2661 2.27192 2.27772 2.28351 2.28928 2.29504 2.30078 2.30651 2.31223 2.31793 2.32362 2.32929 2.33495 2.3406 2.34623 2.35185 2.35746 2.36305 2.36863 2.37419 2.37975 2.38529 2.39082 2.39633 2.40183 2.40732 2.4128 2.41826 2.42372 2.42916 2.43458 2.44 2.4454 2.4508 2.45618 2.46154 2.4669 2.47225 2.47758 2.4829 2.48821 2.49351 2.4988 2.50408 2.50934 2.5146 2.51984 2.52507 2.5303 2.53551 2.54071 2.5459 2.55108 2.55625 2.56141 2.56655 2.57169 2.57682 
2 2.00689 2.01375 2.02059 2.02741 2.03421 2.04098 2.04773 2.05446 2.06116 2.06785 2.07451 2.08115 2.08777 2.09437 2.10095 2.10751 2.11405 2.12057 2.12706 2.13354 2.14 2.14644 2.15286 2.15926 2.16564 2.172 2.17835 2.18467 2.19098 2.19727 2.20354 2.2098 2.21603 2.22225 2.22845 2.23464 2.2408 2.24695 2.25309 2.2592 2.2653 2.27139 2.27745 2.28351 2.28954 2.29556 2.30156 2.30755 2.31353 2.31948 2.32542 2.33135 2.33726 2.34316 2.34904 2.35491 2.36076 2.3666 2.37242 2.37823 2.38403 2.38981 2.39558 2.40133 2.40707 2.4128 2.41851 2.42421 2.4299 2.43557 2.44123 2.44688 2.45251 2.45813 2.46374 2.46933 2.47491 2.48048 2.48604 2.49159 2.49712 2.50264 2.50815 2.51364 2.51913 2.5246 2.53006 2.53551 2.54094 2.54637 2.55178 2.55719 2.56258 2.56796 2.57332 2.57868 2.58403 2.58936 2.59469 2.6 
2 2.00719 2.01435 2.02148 2.0286 2.03568 2.04274 2.04978 2.05679 2.06378 2.07075 2.07769 2.08461 2.09151 2.09838 2.10523 2.11206 2.11887 2.12565 2.13242 2.13916 2.14588 2.15258 2.15926 2.16592 2.17256 2.17917 2.18577 2.19235 2.19891 2.20545 2.21197 2.21847 2.22495 2.23141 2.23786 2.24428 2.25069 2.25708 2.26345 2.2698 2.27614 2.28245 2.28876 2.29504 2.3013 2.30755 2.31378 2.32 2.3262 2.33238 2.33855 2.3447 2.35083 2.35695 2.36305 2.36913 2.37521 2.38126 2.3873 2.39332 2.39933 2.40533 2.41131 2.41727 2.42322 2.42916 2.43508 2.44098 2.44688 2.45275 2.45862 2.46447 2.4703 2.47613 2.48193 2.48773 2.49351 2.49928 2.50503 2.51078 2.51651 2.52222 2.52792 2.53361 2.53929 2.54496 2.55061 2.55625 2.56187 2.56749 2.57309 2.57868 2.58426 2.58983 2.59538 2.60092 2.60645 2.61197 2.61748 2.62298 
2 2.00749 2.01494 2.02237 2.02978 2.03715 2.0445 2.05183 2.05913 2.0664 2.07364 2.08087 2.08806 2.09523 2.10238 2.1095 2.1166 2.12368 2.13073 2.13776 2.14476 2.15174 2.1587 2.16564 2.17256 2.17945 2.18632 2.19317 2.2 2.20681 2.21359 2.22036 2.22711 2.23383 2.24054 2.24722 2.25389 2.26053 2.26716 2.27376 2.28035 2.28692 2.29347 2.3 2.30651 2.31301 2.31948 2.32594 2.33238 2.3388 2.34521 2.3516 2.35797 2.36432 2.37065 2.37697 2.38328 2.38956 2.39583 2.40208 2.40832 2.41454 2.42074 2.42693 2.43311 2.43926 2.4454 2.45153 2.45764 2.46374 2.46982 2.47588 2.48193 2.48797 2.49399 2.5 2.50599 2.51197 2.51794 2.52389 2.52982 2.53574 2.54165 2.54755 2.55343 2.5593 2.56515 2.57099 2.57682 2.58263 2.58844 2.59422 2.6 2.60576 2.61151 2.61725 2.62298 2.62869 2.63439 2.64008 2.64575 
2 2.00778 2.01554 2.02326 2.03096 2.03863 2.04626 2.05387 2.06146 2.06901 2.07654 2.08403 2.09151 2.09895 2.10637 2.11376 2.12113 2.12847 2.13579 2.14308 2.15035 2.15759 2.16481 2.172 2.17917 2.18632 2.19344 2.20055 2.20762 2.21468 2.22171 2.22872 2.23571 2.24268 2.24962 2.25655 2.26345 2.27033 2.27719 2.28403 2.29085 2.29765 2.30443 2.31119 2.31793 2.32465 2.33135 2.33803 2.3447 2.35134 2.35797 2.36457 2.37116 2.37773 2.38428 2.39082 2.39733 2.40383 2.41031 2.41677 2.42322 2.42965 2.43606 2.44246 2.44884 2.4552 2.46154 2.46787 2.47419 2.48048 2.48676 2.49303 2.49928 2.50551 2.51173 2.51794 2.52412 2.5303 2.53645 2.5426 2.54873 2.55484 2.56094 2.56702 2.57309 2.57915 2.58519 2.59122 2.59723 2.60323 2.60921 2.61519 2.62114 2.62709 2.63302 2.63894 2.64484 2.65074 2.65661 2.66248 2.66833 
2 2.00808 2.01613 2.02415 2.03214 2.0401 2.04802 2.05592 2.06378 2.07162 2.07942 2.0872 2.09495 2.10266 2.11036 2.11802 2.12565 2.13326 2.14084 2.14839 2.15592 2.16342 2.1709 2.17835 2.18577 2.19317 2.20055 2.20789 2.21522 2.22252 2.2298 2.23705 2.24428 2.25149 2.25867 2.26583 2.27297 2.28009 2.28718 2.29425 2.3013 2.30833 2.31534 2.32233 2.32929 2.33624 2.34316 2.35006 2.35695 2.36381 2.37065 2.37748 2.38428 2.39107 2.39783 2.40458 2.41131 2.41802 2.42471 2.43138 2.43803 2.44467 2.45129 2.45789 2.46447 2.47103 2.47758 2.48411 2.49062 2.49712 2.5036 2.51006 2.51651 2.52293 2.52935 2.53574 2.54213 2.54849 2.55484 2.56117 2.56749 2.57379 2.58008 2.58635 2.5926 2.59885 2.60507 2.61128 2.61748 2.62366 2.62983 2.63598 2.64212 2.64824 2.65435 2.66045 2.66653 2.6726 2.67866 2.6847 2.69072 
