0.248325 0.487705 0.713254 0.921843 1.11209 1.28401 1.43853 1.5771 1.70136 1.81295 1.91344 2.00423 2.08653 2.16142 2.22981 2.29247 2.35006 2.40313 2.45216 2.49753 2.53959 2.57861 2.61481 2.6484 2.67952 2.70829 2.7348 2.7591 2.78124 2.80121 2.81898 2.8345 2.84766 2.85836 2.86641 2.87159 2.87365 2.87224 2.86696 2.85735 2.84284 2.82281 2.79654 2.76331 2.72238 2.67319 2.61543 2.5493 2.47575 2.39663 
0.231229 0.455034 0.667546 0.866088 1.04924 1.21668 1.36885 1.50671 1.63145 1.74438 1.84676 1.93977 2.02451 2.10191 2.17282 2.23796 2.29794 2.3533 2.4045 2.45193 2.4959 2.53671 2.57458 2.6097 2.64222 2.67228 2.69995 2.72531 2.74839 2.76919 2.7877 2.80385 2.81757 2.82873 2.83718 2.84272 2.8451 2.84402 2.83912 2.83001 2.8162 2.79717 2.77238 2.74128 2.70336 2.65832 2.60607 2.54699 2.48201 2.41271 
0.216905 0.427481 0.62863 0.818078 0.994473 1.1573 1.3067 1.44326 1.56784 1.68145 1.78511 1.87981 1.96648 2.04597 2.11902 2.18631 2.24841 2.30583 2.35901 2.40832 2.45407 2.49655 2.53598 2.57256 2.60644 2.63774 2.66655 2.69296 2.71698 2.73864 2.75792 2.77476 2.7891 2.80082 2.80979 2.81583 2.8187 2.81815 2.81388 2.80552 2.7927 2.77499 2.75198 2.72327 2.68855 2.64765 2.60069 2.54808 2.49073 2.42996 
0.204761 0.404005 0.595218 0.776475 0.946532 1.10479 1.25118 1.38605 1.51001 1.62379 1.72823 1.82414 1.91231 1.9935 2.06836 2.1375 2.20147 2.26073 2.31569 2.36672 2.41412 2.45816 2.49906 2.53702 2.57219 2.60469 2.63463 2.66206 2.68704 2.70957 2.72965 2.74724 2.76226 2.77464 2.78424 2.79089 2.79441 2.79457 2.79111 2.78374 2.77214 2.75598 2.73496 2.70881 2.67734 2.64053 2.59857 2.55191 2.50138 2.44811 
0.194365 0.383824 0.566318 0.740216 0.904391 1.05822 1.20153 1.33446 1.45743 1.571 1.67581 1.77254 1.86185 1.9444 2.02076 2.0915 2.15709 2.21797 2.27455 2.32714 2.37605 2.42155 2.46383 2.5031 2.53951 2.57317 2.60419 2.63265 2.65857 2.682 2.70291 2.72128 2.73706 2.75017 2.76048 2.76787 2.77218 2.7732 2.77072 2.7645 2.7543 2.73987 2.72098 2.69748 2.66927 2.63641 2.59915 2.55795 2.51355 2.46692 
0.185391 0.366345 0.54116 0.708448 0.867206 1.01682 1.15704 1.28789 1.40965 1.5227 1.62757 1.72479 1.81493 1.89854 1.97615 2.04822 2.11523 2.17755 2.23556 2.28958 2.33989 2.38673 2.43031 2.47082 2.5084 2.54319 2.57527 2.60473 2.6316 2.65593 2.6777 2.6969 2.71348 2.72738 2.7385 2.74673 2.75192 2.75392 2.75256 2.74764 2.73897 2.72638 2.70972 2.68889 2.66389 2.63483 2.60198 2.5658 2.52693 2.48623 
0.177588 0.351107 0.519135 0.680488 0.834276 0.979916 1.11712 1.24583 1.36621 1.47854 1.58321 1.68067 1.77138 1.8558 1.93441 2.00762 2.07583 2.13942 2.19872 2.25403 2.30561 2.35369 2.39849 2.44017 2.47888 2.51474 2.54786 2.5783 2.60613 2.63136 2.65401 2.67408 2.69151 2.70626 2.71825 2.7274 2.73358 2.73666 2.73652 2.73299 2.72596 2.71529 2.70089 2.68273 2.66086 2.63542 2.6067 2.57513 2.5413 2.50593 
0.170765 0.33775 0.499759 0.655779 0.805021 0.946944 1.08124 1.20781 1.32672 1.43817 1.54246 1.63994 1.731 1.81603 1.89544 1.96959 2.03884 2.10354 2.16399 2.22046 2.2732 2.32244 2.36837 2.41115 2.45093 2.48784 2.52196 2.55337 2.58214 2.60829 2.63184 2.65279 2.67111 2.68677 2.69969 2.70982 2.71706 2.72131 2.72246 2.72042 2.71508 2.70636 2.69424 2.67871 2.65987 2.63787 2.61302 2.58571 2.55646 2.52591 
0.164767 0.325984 0.482641 0.633864 0.778958 0.917424 1.04895 1.17341 1.29081 1.40129 1.50506 1.6024 1.69363 1.77909 1.85912 1.93404 2.00419 2.06985 2.13132 2.18884 2.24265 2.29295 2.33994 2.38376 2.42457 2.46247 2.49757 2.52994 2.55964 2.58671 2.61117 2.63302 2.65227 2.66886 2.68277 2.69393 2.70229 2.70776 2.71028 2.70976 2.70615 2.69942 2.68955 2.67659 2.66066 2.64194 2.6207 2.59732 2.57227 2.5461 
0.159471 0.315581 0.467464 0.614369 0.755682 0.890946 1.01986 1.14227 1.25816 1.3676 1.47074 1.56782 1.65909 1.74483 1.82534 1.9009 1.97179 2.0383 2.10067 2.15914 2.21392 2.26521 2.31318 2.35799 2.39976 2.43863 2.47467 2.50798 2.5386 2.56659 2.59196 2.61475 2.63493 2.6525 2.66742 2.67967 2.68919 2.69593 2.69984 2.70088 2.69903 2.69426 2.68662 2.67616 2.66302 2.64739 2.62953 2.6098 2.58861 2.56645 
0.15478 0.306349 0.453968 0.596982 0.734851 0.86716 0.993622 1.11407 1.22847 1.33683 1.43929 1.53602 1.62721 1.71311 1.79397 1.87005 1.94158 2.00881 2.07198 2.1313 2.18697 2.23917 2.28806 2.3338 2.3765 2.41629 2.45325 2.48747 2.51901 2.54791 2.57421 2.59793 2.61907 2.63764 2.65361 2.66696 2.67767 2.68571 2.69104 2.69366 2.69356 2.69075 2.68528 2.67724 2.66677 2.65406 2.63937 2.62302 2.60539 2.58691 
0.150611 0.298136 0.441936 0.581443 0.716178 0.845766 0.969938 1.08853 1.20146 1.30876 1.41049 1.50679 1.59783 1.6838 1.76491 1.84139 1.91346 1.98133 2.04521 2.10529 2.16177 2.21481 2.26457 2.31118 2.35477 2.39544 2.43329 2.46841 2.50084 2.53065 2.55787 2.58253 2.60465 2.62422 2.64126 2.65574 2.66766 2.67701 2.68379 2.68798 2.68961 2.68872 2.68536 2.67966 2.67173 2.66179 2.65007 2.63687 2.62253 2.60745 
0.146898 0.290812 0.431189 0.567531 0.699417 0.826507 0.948549 1.06538 1.17692 1.28316 1.38414 1.47998 1.57079 1.65675 1.73803 1.81484 1.88735 1.95577 2.02028 2.08106 2.13828 2.1921 2.24266 2.2901 2.33453 2.37605 2.41477 2.45075 2.48407 2.51478 2.54292 2.56852 2.59161 2.61221 2.63032 2.64594 2.65909 2.66976 2.67796 2.68372 2.68706 2.68805 2.68675 2.68328 2.67778 2.67045 2.66152 2.65125 2.63997 2.62802 
0.143585 0.284271 0.421574 0.555062 0.684359 0.809159 0.929229 1.04441 1.15462 1.25983 1.36006 1.4554 1.54595 1.63184 1.71323 1.79029 1.86317 1.93207 1.99714 2.05855 2.11645 2.17099 2.22231 2.27052 2.31575 2.3581 2.39765 2.43449 2.46867 2.50027 2.52932 2.55586 2.57993 2.60155 2.62073 2.6375 2.65187 2.66386 2.67349 2.68079 2.68581 2.68862 2.68931 2.68798 2.6848 2.67994 2.67362 2.6661 2.65766 2.64862 
0.140626 0.278421 0.412966 0.543878 0.670824 0.793529 0.911779 1.02542 1.13437 1.23859 1.33809 1.43292 1.52317 1.60895 1.6904 1.76764 1.84085 1.91016 1.97572 2.0377 2.09623 2.15144 2.20346 2.25242 2.29842 2.34155 2.38191 2.41957 2.45461 2.48708 2.51703 2.54451 2.56955 2.59218 2.61245 2.63036 2.64594 2.65924 2.67027 2.67909 2.68575 2.69034 2.69293 2.69367 2.69268 2.69016 2.6863 2.68134 2.67555 2.66922 
0.13798 0.273187 0.405253 0.533842 0.658657 0.779451 0.896026 1.00824 1.11601 1.21928 1.31806 1.41239 1.50233 1.58797 1.66943 1.74682 1.82029 1.88996 1.95597 2.01847 2.07757 2.13341 2.1861 2.23575 2.28248 2.32637 2.36752 2.40598 2.44185 2.47518 2.50602 2.53442 2.56043 2.58407 2.6054 2.62445 2.64124 2.65582 2.66824 2.67854 2.6868 2.6931 2.69754 2.70024 2.70134 2.70102 2.69948 2.69693 2.69362 2.6898 
0.135614 0.268503 0.398344 0.524839 0.647724 0.766776 0.881816 0.992711 1.09937 1.20175 1.29985 1.39368 1.4833 1.56878 1.65022 1.72773 1.80142 1.87141 1.93782 2.00079 2.06042 2.11685 2.17017 2.22049 2.26791 2.31253 2.35443 2.39368 2.43036 2.46453 2.49624 2.52556 2.55252 2.57717 2.59955 2.61971 2.63769 2.65354 2.66731 2.67906 2.68887 2.69683 2.70303 2.70761 2.7107 2.71247 2.7131 2.71281 2.71182 2.71035 
0.1335 0.264314 0.392158 0.516767 0.637907 0.755377 0.869014 0.978694 1.08433 1.18588 1.28332 1.37667 1.46597 1.55128 1.63269 1.71028 1.78416 1.85443 1.92121 1.98461 2.04474 2.10171 2.15563 2.20658 2.25468 2.3 2.34262 2.38264 2.42011 2.4551 2.48767 2.51788 2.54578 2.57142 2.59484 2.6161 2.63525 2.65233 2.66742 2.68058 2.69189 2.70144 2.70934 2.71571 2.72069 2.72443 2.72713 2.72895 2.73013 2.73087 
0.131612 0.260572 0.386626 0.509541 0.629106 0.745143 0.857502 0.966068 1.07076 1.17153 1.26836 1.36125 1.45024 1.53539 1.61674 1.6944 1.76844 1.83897 1.90609 1.96989 2.03048 2.08796 2.14244 2.194 2.24273 2.28872 2.33206 2.37281 2.41105 2.44685 2.48026 2.51135 2.54017 2.56677 2.59122 2.61356 2.63384 2.65214 2.66851 2.68304 2.6958 2.70688 2.7164 2.72448 2.73125 2.73687 2.7415 2.74532 2.74853 2.75134 
0.12993 0.257234 0.381687 0.503082 0.621232 0.735974 0.847173 0.954725 1.05855 1.1586 1.25486 1.34733 1.43603 1.521 1.6023 1.68001 1.7542 1.82496 1.89238 1.95656 2.01758 2.07555 2.13056 2.18269 2.23204 2.27868 2.3227 2.36417 2.40316 2.43974 2.47398 2.50592 2.53564 2.5632 2.58864 2.61203 2.63343 2.65291 2.67053 2.68637 2.70052 2.71308 2.72416 2.73386 2.74234 2.74972 2.75618 2.76188 2.76701 2.77175 
0.128435 0.254264 0.377289 0.497325 0.614205 0.727782 0.837935 0.944566 1.0476 1.147 1.24273 1.3348 1.42322 1.50804 1.58929 1.66704 1.74136 1.81233 1.88004 1.94457 2.006 2.06443 2.11995 2.17263 2.22256 2.26983 2.31451 2.35668 2.3964 2.43374 2.46878 2.50156 2.53216 2.56064 2.58706 2.61148 2.63396 2.65458 2.6734 2.69052 2.70602 2.71999 2.73255 2.74381 2.7539 2.76296 2.77114 2.77861 2.78554 2.7921 
0.12711 0.251631 0.373387 0.492212 0.607957 0.720491 0.829703 0.935505 1.03783 1.13663 1.23189 1.32359 1.41176 1.49642 1.57762 1.65542 1.72986 1.80104 1.86901 1.93387 1.99569 2.05456 2.11056 2.16377 2.21427 2.26214 2.30746 2.3503 2.39073 2.42881 2.46462 2.49823 2.52969 2.55907 2.58643 2.61185 2.63538 2.65711 2.6771 2.69544 2.71223 2.72756 2.74153 2.75427 2.76589 2.77654 2.78636 2.7955 2.80412 2.81239 
0.125942 0.249307 0.369939 0.487691 0.602428 0.714032 0.822405 0.927464 1.02915 1.12741 1.22224 1.31361 1.40156 1.48609 1.56725 1.64508 1.71965 1.79101 1.85924 1.92442 1.98661 2.04589 2.10236 2.15607 2.20712 2.25557 2.30151 2.345 2.38611 2.42492 2.46149 2.49589 2.52818 2.55844 2.58672 2.6131 2.63765 2.66045 2.68157 2.70109 2.71912 2.73574 2.75106 2.7652 2.77828 2.79043 2.80179 2.81251 2.82273 2.83261 
0.124918 0.247268 0.366911 0.483716 0.597563 0.708345 0.815973 0.920373 1.02149 1.11928 1.21372 1.3048 1.39255 1.47696 1.55809 1.63597 1.71065 1.7822 1.85068 1.91616 1.9787 2.03839 2.0953 2.1495 2.20107 2.25009 2.29662 2.34074 2.38252 2.42202 2.45933 2.4945 2.5276 2.55871 2.58788 2.6152 2.64073 2.66456 2.68676 2.70742 2.72663 2.74449 2.7611 2.77658 2.79104 2.80461 2.81743 2.82963 2.84136 2.85276 
0.124026 0.245492 0.364271 0.480248 0.593314 0.703375 0.81035 0.914169 1.01478 1.11215 1.20626 1.29709 1.38466 1.46899 1.5501 1.62803 1.70283 1.77457 1.84328 1.90905 1.97194 2.03201 2.08935 2.14402 2.1961 2.24566 2.29276 2.33749 2.37991 2.4201 2.45811 2.49403 2.52792 2.55984 2.58988 2.6181 2.64459 2.66941 2.69265 2.71439 2.73474 2.75378 2.77162 2.78837 2.80414 2.81906 2.83325 2.84685 2.86 2.87283 
0.123259 0.24396 0.361992 0.477251 0.589641 0.699075 0.805481 0.908797 1.00898 1.10598 1.1998 1.29042 1.37785 1.46211 1.54321 1.62121 1.69614 1.76805 1.837 1.90305 1.96627 2.02672 2.08447 2.1396 2.19216 2.24224 2.28991 2.33522 2.37827 2.4191 2.45781 2.49445 2.52909 2.56181 2.59268 2.62178 2.64917 2.67495 2.69919 2.72197 2.7434 2.76357 2.78258 2.80053 2.81755 2.83374 2.84924 2.86416 2.87865 2.89282 
0.122606 0.242655 0.360049 0.474694 0.586504 0.695401 0.80132 0.904206 1.00401 1.10072 1.19429 1.28474 1.37206 1.45627 1.53739 1.61546 1.69051 1.76261 1.83179 1.89812 1.96166 2.02248 2.08063 2.13619 2.18923 2.23981 2.28801 2.3339 2.37755 2.41902 2.45838 2.49572 2.5311 2.56458 2.59626 2.62619 2.65446 2.68115 2.70635 2.73013 2.75259 2.77384 2.79395 2.81306 2.83125 2.84865 2.86537 2.88155 2.89729 2.91274 
0.12206 0.241564 0.358421 0.472549 0.58387 0.692316 0.797826 0.90035 0.999852 1.0963 1.18968 1.27999 1.36723 1.45142 1.53257 1.61073 1.68592 1.7582 1.82762 1.89422 1.95808 2.01925 2.07779 2.13377 2.18727 2.23834 2.28706 2.3335 2.37772 2.4198 2.45981 2.49782 2.5339 2.56812 2.60057 2.63131 2.66042 2.68799 2.7141 2.73883 2.76228 2.78455 2.80572 2.82591 2.84522 2.86376 2.88165 2.899 2.91594 2.93258 
0.121616 0.240672 0.357088 0.47079 0.58171 0.689784 0.794959 0.897191 0.996444 1.09269 1.18593 1.27614 1.36333 1.44752 1.52873 1.60698 1.68232 1.75479 1.82444 1.89132 1.95548 2.01699 2.07591 2.13231 2.18625 2.23779 2.28701 2.33398 2.37876 2.42143 2.46206 2.50071 2.53747 2.5724 2.60559 2.6371 2.66702 2.69543 2.72241 2.74805 2.77244 2.79568 2.81785 2.83907 2.85943 2.87905 2.89804 2.9165 2.93456 2.95234 
0.121266 0.239967 0.356034 0.469397 0.579997 0.687777 0.792688 0.89469 0.993753 1.08986 1.18298 1.27313 1.36031 1.44453 1.52581 1.60418 1.67968 1.75234 1.82222 1.88937 1.95384 2.01569 2.07498 2.13177 2.18614 2.23814 2.28784 2.33532 2.38064 2.42388 2.4651 2.50438 2.54178 2.5774 2.61129 2.64354 2.67423 2.70344 2.73126 2.75776 2.78305 2.8072 2.83033 2.85252 2.87389 2.89452 2.91455 2.93406 2.95318 2.97201 
0.121006 0.239441 0.355243 0.46835 0.578708 0.686266 0.790981 0.892817 0.991746 1.08775 1.18082 1.27094 1.35814 1.44241 1.52378 1.60228 1.67795 1.75082 1.82094 1.88835 1.95312 2.0153 2.07495 2.13214 2.18691 2.23936 2.28953 2.3375 2.38334 2.42712 2.46891 2.50878 2.54681 2.58308 2.61765 2.65061 2.68204 2.71201 2.74062 2.76794 2.79407 2.81911 2.84313 2.86625 2.88856 2.91016 2.93116 2.95166 2.97177 2.99161 
0.120831 0.239084 0.354702 0.467631 0.577822 0.685229 0.789813 0.891542 0.990392 1.08635 1.17939 1.26953 1.35677 1.44113 1.52262 1.60127 1.67711 1.75019 1.82055 1.88824 1.9533 2.01581 2.07581 2.13337 2.18855 2.24142 2.29204 2.34048 2.38682 2.43112 2.47346 2.51391 2.55254 2.58942 2.62464 2.65828 2.6904 2.7211 2.75046 2.77857 2.80551 2.83137 2.85624 2.88023 2.90343 2.92594 2.94786 2.96929 2.99035 3.01113 
0.120737 0.238887 0.3544 0.467226 0.577321 0.684644 0.78916 0.89084 0.989663 1.08561 1.17868 1.26888 1.3562 1.44066 1.52228 1.60109 1.67713 1.75043 1.82103 1.88899 1.95436 2.01718 2.07752 2.13545 2.19102 2.2443 2.29535 2.34426 2.39107 2.43587 2.47874 2.51973 2.55893 2.59641 2.63224 2.66652 2.69931 2.7307 2.76078 2.78962 2.81732 2.84396 2.86965 2.89446 2.9185 2.94186 2.96465 2.98696 3.0089 3.03056 
0.120721 0.238845 0.354327 0.467122 0.57719 0.684493 0.789001 0.890689 0.989536 1.08553 1.17867 1.26894 1.35637 1.44097 1.52275 1.60174 1.67798 1.75151 1.82236 1.89059 1.95625 2.01939 2.08007 2.13835 2.1943 2.24798 2.29945 2.34879 2.39607 2.44135 2.48471 2.52622 2.56596 2.60401 2.64043 2.67532 2.70874 2.74079 2.77154 2.80108 2.8295 2.85689 2.88333 2.90891 2.93374 2.95791 2.98152 3.00465 3.02742 3.04991 
0.120779 0.238951 0.354474 0.467307 0.577413 0.68476 0.78932 0.891069 0.98999 1.08607 1.17931 1.26971 1.35728 1.44204 1.524 1.60319 1.67965 1.75341 1.82452 1.89302 1.95897 2.02242 2.08343 2.14206 2.19838 2.25244 2.30431 2.35407 2.40178 2.44752 2.49136 2.53337 2.57363 2.61221 2.64919 2.68466 2.71868 2.75135 2.78274 2.81294 2.84204 2.87012 2.89727 2.92359 2.94916 2.97409 2.99846 3.02236 3.04591 3.06919 
0.12091 0.2392 0.354833 0.467771 0.577981 0.685432 0.7901 0.891964 0.991008 1.08722 1.18061 1.27117 1.35891 1.44385 1.526 1.60541 1.6821 1.75611 1.82748 1.89626 1.9625 2.02626 2.08759 2.14656 2.20322 2.25765 2.30991 2.36007 2.40821 2.45438 2.49867 2.54115 2.5819 2.62099 2.6585 2.69451 2.7291 2.76235 2.79435 2.82517 2.85491 2.88364 2.91147 2.93847 2.96474 2.99038 3.01546 3.0401 3.06437 3.08838 
0.12111 0.239588 0.355398 0.468506 0.578882 0.686497 0.791329 0.893359 0.992573 1.08897 1.18253 1.27328 1.36122 1.44637 1.52875 1.60839 1.68532 1.75958 1.83122 1.90028 1.96681 2.03087 2.09252 2.15181 2.20882 2.26361 2.31624 2.36678 2.41532 2.46191 2.50663 2.54956 2.59077 2.63034 2.66835 2.70487 2.74 2.7738 2.80636 2.83776 2.8681 2.89745 2.92591 2.95355 2.98048 3.00678 3.03253 3.05784 3.0828 3.10749 
0.121379 0.240111 0.356165 0.469507 0.580109 0.687945 0.792995 0.895242 0.994674 1.09129 1.18508 1.27605 1.36422 1.4496 1.53222 1.61211 1.6893 1.76382 1.83573 1.90507 1.97189 2.03625 2.09821 2.15782 2.21516 2.27029 2.32327 2.37419 2.4231 2.47008 2.51521 2.55856 2.60021 2.64023 2.67871 2.71572 2.75134 2.78566 2.81875 2.85071 2.88161 2.91153 2.94058 2.96882 2.99636 3.02328 3.04966 3.07561 3.1012 3.12653 
0.121714 0.240767 0.357128 0.470766 0.581654 0.68977 0.795092 0.897606 0.997301 1.09417 1.18822 1.27945 1.36788 1.45353 1.53641 1.61656 1.69402 1.76881 1.841 1.91062 1.97773 2.04238 2.10464 2.16457 2.22223 2.27768 2.33101 2.38227 2.43154 2.47889 2.52441 2.56815 2.61021 2.65066 2.68958 2.72704 2.76313 2.79793 2.83152 2.86399 2.89541 2.92587 2.95547 2.98427 3.01238 3.03987 3.06684 3.09338 3.11956 3.14548 
0.122116 0.241554 0.358285 0.472281 0.583515 0.691964 0.797612 0.900441 1.00044 1.09762 1.19196 1.28349 1.3722 1.45813 1.5413 1.62173 1.69947 1.77454 1.84701 1.91692 1.98431 2.04926 2.11181 2.17204 2.23 2.28577 2.33942 2.39101 2.44062 2.48833 2.5342 2.57832 2.62077 2.66161 2.70094 2.73882 2.77535 2.8106 2.84465 2.87759 2.9095 2.94047 2.97057 2.9999 3.02853 3.05656 3.08407 3.11115 3.13789 3.16436 
0.122582 0.24247 0.359635 0.474049 0.585686 0.694526 0.80055 0.903745 1.0041 1.10162 1.1963 1.28814 1.37718 1.46341 1.54688 1.62761 1.70564 1.78101 1.85376 1.92395 1.99163 2.05686 2.11971 2.18022 2.23848 2.29455 2.3485 2.40041 2.45034 2.49837 2.54458 2.58905 2.63185 2.67307 2.71278 2.75106 2.78799 2.82366 2.85814 2.89152 2.92388 2.95531 2.98588 3.01569 3.04481 3.07334 3.10135 3.12894 3.15618 3.18317 
0.123113 0.243515 0.361176 0.476068 0.588168 0.697453 0.803905 0.907513 1.00827 1.10617 1.20121 1.29342 1.38279 1.46936 1.55315 1.63419 1.71253 1.78819 1.86124 1.93171 1.99968 2.06519 2.12832 2.18911 2.24765 2.30401 2.35825 2.41044 2.46067 2.50902 2.55554 2.60033 2.64347 2.68503 2.72509 2.76373 2.80103 2.83708 2.87196 2.90575 2.93853 2.97038 3.00139 3.03164 3.06122 3.0902 3.11868 3.14673 3.17444 3.20189 
0.123709 0.244688 0.362908 0.478339 0.590959 0.700744 0.807677 0.911746 1.01294 1.11127 1.20672 1.29931 1.38906 1.47598 1.56011 1.64148 1.72013 1.7961 1.86944 1.9402 2.00845 2.07424 2.13763 2.1987 2.25751 2.31413 2.36864 2.42112 2.47163 2.52025 2.56707 2.61216 2.6556 2.69747 2.73785 2.77683 2.81448 2.85088 2.88612 2.92028 2.95344 2.98568 3.01709 3.04775 3.07774 3.10714 3.13604 3.16452 3.19266 3.22055 
0.124371 0.245991 0.364832 0.480864 0.594061 0.704402 0.811868 0.916446 1.01813 1.11692 1.21281 1.30582 1.39597 1.48327 1.56776 1.64947 1.72844 1.80472 1.87836 1.94942 2.01794 2.084 2.14765 2.20898 2.26805 2.32492 2.37969 2.43241 2.48318 2.53207 2.57915 2.62451 2.66823 2.71039 2.75107 2.79035 2.82831 2.86503 2.9006 2.9351 2.96861 3.00121 3.03298 3.06401 3.09437 3.12416 3.15344 3.18231 3.21085 3.23912 
0.125098 0.247425 0.366951 0.483644 0.597478 0.70843 0.816481 0.921617 1.02383 1.12312 1.21949 1.31295 1.40352 1.49123 1.5761 1.65816 1.73747 1.81407 1.88801 1.95935 2.02815 2.09447 2.15838 2.21995 2.27926 2.33637 2.39137 2.44433 2.49534 2.54446 2.59179 2.6374 2.68137 2.72378 2.76473 2.80428 2.84252 2.87954 2.9154 2.95021 2.98403 3.01695 3.04905 3.08041 3.11112 3.14125 3.17089 3.20011 3.229 3.25763 
